#:standard,name,true
x;y;vx_mps;psi_rad;kappa_radpm;ax_mps2;s_m
19.3043575864735;4.66494488639816;2.55801186195353;0.172131015945773;0.733499546032603;0.750909176829836;2.64584644704553
19.3608772856096;4.4994804806147;2.63456275953773;0.300644054271771;0.696426722823125;0.822566897012281;2.82069765799844
19.4254350491924;4.36419662151974;2.70854834476851;0.409714361923055;0.667739863538412;1.10441693858274;2.97059571459173
19.4938988239321;4.24992270532932;2.77974466465847;0.500634307381787;0.648566317435371;1.16189478360055;3.10380913873925
19.5646790124786;4.15062689597332;2.84863725953539;0.580738267769587;0.609207055793922;1.38014756742065;3.22574966869686
19.6390593837133;4.06013106190314;2.9166328486587;0.651940592192467;0.555606961017899;1.45875215948737;3.34289033460354
19.7157160990824;3.97873194918837;2.98609125675959;0.717846672569699;0.510098137193658;1.65232238639509;3.45470297951428
19.8015953863873;3.89610936836996;3.05942711273368;0.78066383345618;0.462540805414408;1.70589860600489;3.57387404500041
19.8922122968362;3.81845597140018;3.13432342490247;0.83882511905832;0.411728892016501;1.85946678520849;3.69321169421572
19.9848582890035;3.74744809967325;3.20837120518367;0.890311754021397;0.367798463884522;1.90549121437602;3.80993957311299
20.078851157742;3.68086117459325;3.28159399401449;0.935786453534568;0.324079014841451;2.01393095663611;3.925128452634
20.1755829008153;3.61798421310485;3.3549271926017;0.97575893981059;0.273341334359686;2.04752676447853;4.04049977664486
20.2743483190627;3.55781011217249;3.42732675587101;1.00999566400077;0.224871618687107;2.1125243991812;4.15615240421806
20.3732478875224;3.50135731221515;3.49804245183618;1.03821699279599;0.179163626511976;2.13064487428524;4.27002972094331
20.4719275538329;3.44738991618407;3.56675546565762;1.06066998256798;0.134792062867343;2.15769007501249;4.3825026349161
20.5698070907696;3.39575831404329;3.63311782659726;1.07747997851875;0.0893356724940284;2.15595352548337;4.49316530292376
20.6658491575178;3.34613480925087;3.69655943794381;1.08891514797307;0.0462334449375591;2.15152089760598;4.60126974692649
20.760517184556;3.29815597624235;3.75727467819133;1.09537653880577;0.00616407911199235;2.12917920826972;4.70740175793241
20.8539292654516;3.25049996119649;3.81561848376707;1.09727385350995;-0.0347203730382213;2.09975321298139;4.8122679232447
20.9459383077807;3.20320960809037;3.87162436496996;1.09493831866369;-0.0727051460015692;2.0595343163108;4.9157185944229
21.0367109765289;3.15571905001972;3.92544103492515;1.08871168774465;-0.105186089026775;2.01269169252018;5.01816385052358
21.1270799187547;3.10699880455964;3.97743833119656;1.0788715550366;-0.135034572179798;1.95996038819818;5.12082936584741
21.2161648870751;3.05732890605065;4.02749660714352;1.06578104680076;-0.16218236892715;1.9034252444265;5.22282559322145
21.3042227188521;3.00634565488748;4.07571578007002;1.04979043212687;-0.184319926726546;1.84512345153657;5.32457761352782
21.3920047314553;2.95320660390958;4.12251305732752;1.03115872871279;-0.202462877527218;1.78704869721813;5.42719067544243
21.4794729486311;2.8977192080158;4.16809379499023;1.01020652114825;-0.21696510072788;1.72994627547849;5.53077416891026
21.5666047988119;2.83941487946868;4.21239641401771;0.987367554663828;-0.227346452360317;1.67454745711004;5.6356138276433
21.6524017732985;2.77901535350518;4.25515509821567;0.963210535367179;-0.233365597681426;1.62196361095697;5.74053867488011
21.7364242521772;2.71665185467698;4.29626072901768;0.938266392010821;-0.235805411050841;1.57356401228093;5.84517606276323
21.818811594811;2.65225988443941;4.33582817377497;0.912984254705906;-0.236397095974374;1.53029914382194;5.94974183181477
21.89943906853;2.58590956167937;4.37392891443987;0.887799340808368;-0.235175895234437;1.48624929719288;6.05416000479567
21.9782810401204;2.51770439778524;4.41052210140206;0.862930526661047;-0.232256766835945;1.43870090964077;6.158409709189
22.0554037831775;2.44768630157078;4.44562204365013;0.838419327951473;-0.229084228287164;1.39133086281613;6.26257520872767
22.1307285964469;2.37587531144249;4.47920893582276;0.81431034802945;-0.225854698139872;1.34065656874818;6.36664559739458
22.2041276018859;2.30261049930542;4.5111555096922;0.790678866595609;-0.222615685377728;1.28837834305814;6.47035262076767
22.2750161518308;2.22845711608254;4.54140835794499;0.767549154763557;-0.219636366639675;1.23325420401355;6.5729387346267
22.3442192028203;2.15279332751189;4.56999170931162;0.744868327774152;-0.216922706022787;1.17517692437991;6.67547687956367
22.4108080140215;2.07659683183376;4.59678936836206;0.722700930007212;-0.213924512766974;1.11483225620775;6.77666964477355
22.4751431898288;1.99975672272674;4.62180056096054;0.701006132243461;-0.21146118302889;1.04978785115002;6.87688649572055
22.5380440566557;1.92134866181085;4.6453198148106;0.67949166423146;-0.209411871985955;0.984546828805298;6.97740685716122
22.6003680401426;1.84025473012844;4.66755054109898;0.657949819382967;-0.207198026697866;0.91881586195771;7.0796834657938
22.6613535413311;1.75725530473098;4.68839942124398;0.636441161970905;-0.205579544986451;0.852801849830497;7.18267927139544
22.7207784068021;1.67262128546609;4.70777527859223;0.615044206182815;-0.204133371784347;0.786768911935715;7.28609219057467
22.7787270807069;1.58637402681494;4.72567414408366;0.593756727667896;-0.202571497375095;0.720735938829015;7.38999906441929
22.8348181775036;1.49881459832943;4.74207029133403;0.572608188775957;-0.201076067882293;0.654820261482539;7.49398398956024
22.889224916668;1.40997895156121;4.75697296852562;0.551591162799013;-0.199656603237336;0.589024739700144;7.59815627667746
22.9417871184525;1.31991605421492;4.77038303723773;0.53071250808145;-0.197782454628661;0.523396486924369;7.70243528000429
22.9923819806479;1.22897199975517;4.78230064544599;0.509978704046254;-0.195779273949363;0.457981001518483;7.80650574229862
23.0412178320767;1.13683025891791;4.7927384825287;0.489359165423233;-0.19316188966884;0.392637000984457;7.9107892059412
23.0882766780733;1.04347302553087;4.80170623554204;0.468943618791259;-0.18933477112034;0.327261218976845;8.0153363628237
23.1335959917043;0.948998337902374;4.80918676408755;0.448899669820526;-0.184516627837315;0.261863711588345;8.12011855019584
23.1770404677576;0.85354235438745;4.81516563097785;0.429372778800272;-0.17853625428543;0.196483719171701;8.22499594188891
23.2187714320017;0.757227863091188;4.81963598771502;0.410490716172858;-0.17132099167618;0.13110364706952;8.3299623870531
23.258770869047;0.659974285451391;4.8225928290391;0.392361409271709;-0.162863531390379;0.0656861564146175;8.43512042682029
23.2971483122196;0.562000425023882;4.82402926343179;0.37509866916999;-0.153675264235608;0.000243882942120973;8.54034259877815
23.3339127263552;0.463365215586229;4.82394198574276;0.358802384043182;-0.144206744123353;-0.0652165591160144;8.64560667948733
23.3691936848103;0.364153834326594;4.82232978969315;0.343555931821117;-0.133736386404641;-0.130712351262415;8.75090456266147
23.4030971798582;0.264443505584048;4.81919362423107;0.32943699681696;-0.121521288213301;-0.196237168136818;8.85622121203092
23.435595882605;0.164495922539288;4.81455220767322;0.316547016767615;-0.109393859993244;-0.261601806024903;8.96131966604768
23.4666765126171;0.0648419273081728;4.80843115089002;0.304944096065674;-0.0975446581087323;-0.326733922569726;9.0657080002976
